url,review
http://www.imdb.com/title/tt0218619,i absolutely hate it when a film completely falls apart near the end  after you ve already invested an hour into it  and that s what happened with this film  i was intrigued by its actors and the fact that malamud wrote its source story  i haven t gone to read that story but i cannot imagine that it ends like this film ends fortunately i didn t pay good money to see or rent it because my library had it  ohhhh such a waste of excellent acting  the wife in particular was so perfect  but milo o shea as a jew      now that was funny  i haven t researched into its making but it played like the director lost his marbles or died 3 4 of the way through the film  before that point  a story and characters were developing there were a number of neat plot points and there wasn t too much time wasted  but ooh that last 1 2 hour  if that wasn t the screwiest  most worthless denouement i ve ever witnessed  i don t know what is  i just hate it when one s faith is so destroyed like that  it feels like an act of violence 
http://www.imdb.com/title/tt0346681,what can i say  a kamal hassan movie being horrible  he acts very well  but it is a horrible story  along with horrible direction  in my kind opinion  the director gautham menon must give up directing  there is a lot of tragedy throughout the movie  apart from that  one can just not believe how true were those horrendous crimes  there was no practicality in the movie  gautham is just running out of stories  but both kamal hassan and jyothika act really well  the villains look too ugly  though their performance was not bad  i do not think this is a sunday afternoon movie like padayappa which you can see with the family  you will not get sleep seeing this movie   however  harris jayaraj again did a great job  and that is why i have given this movie 4 out of 10  his song  partha modail nallae  is soulful and soothing  apart from that  great cinematography  on the whole  this is just a bad  bad movie  kamal hassan  i think  should have rejected this movie 
http://www.imdb.com/title/tt0189456, succubus   the edited version of  necronomicon getr umte s nden   is a struggle to sit through  even at a lean 76 minutes  any more of this dreadfully boring and pretentious euro horror tripe and i may have slipped into a coma  br    br   jess franco once again delivers a truly awful piece of 60s trash that appears to have been made by a cast and crew out of of their heads on class a hallucinogenics  since not one second of this mess made any sense whatsoever  apparently  this is one of the better of his 180  films   it s hard to believe that there are worse efforts out there  br    br   the unfathomable plot deals with franco s usual themes of sex  violence and lesbianism and throws in a bit of s m for good measure  and yet it still manages to remain mind numbingly tedious  br    br   i may leave it quite a while before entering the world of dodgy euro horror again   life is too short to be spent watching bilge like this 
http://www.imdb.com/title/tt0421199,and this movie has crossed it  i have never seen such a terrible movie in my life  i mean  a kid s head getting cut off from the force of an empty sled  a snowman with a costume that has the seams clearly visible  this was a pitiful excuse for a movie 
http://www.imdb.com/title/tt0110763,1993 was the year  this was long before phillip seymour thomas had won an oscar  who knew i would be an extra in a movie with him  i was actually a paid extra in  my boyfriend s back   which was shot in a suburb of austin called georgetown  tx  the original title was  johnny zombie   thank god the producers had a change of heart   i was in the theater scene  i rushed out to watch the movie the day it was released in theaters  it is more of a comedy than a horror movie  but    for a good laugh  you might want to check it out  nothing that is even close to  dawn of the dead  or even  shaun of the dead  quality  but the cheese factor is good enough  ciao
http://www.imdb.com/title/tt0106834,just emailed a friend who s in film school about this flick  something to avoid when making a film   characters blabbering senseless  overwrought  convoluted monologues on screen that are ultimately trite and unconvincing  if the film is an attempt at social realism  these verbal barrages are so over the top that they actually draw attention to the film constructed as film and effectively neutralize that intent  is it the acting  or the script that is bad  or both  br    br   the protagonist is also highly unbelievable for social realism   ravenously consuming canonical english literature and the bible while high or hungover and able to produce such profoundly sophomoric soliloquies while intoxicated  and how is such an unattractive  unwashed and verbally noxious character able to bed most of the women he meets within minutes of encountering them   i had to applaud when one chick finally threw him out onto the street  despite his whining and self pitying banter   br    br   the viewer encounters pretentious references to ancient greek literature  nostradamus and the book of revelations  the impending doom of mankind  in the form of bar codes imprinted on our foreheads or right hands in spooky biblical fashion  is presented to a character who is oh so cleverly exposed in his role as a guardian of empty space   br    br   this flick is over scripted and over the top   a melodrama clumsily infused with pedestrian  philosophy  about the meaning of mankind  life  etc  it is trite  overwrought and tedious  br    br   there are some very fine english films available with content similar to this film   nil by mouth  is an excellent  far more interesting excursion into the lives of individuals in a similar social milieu  ditto for  in the warzone   and although the comparison is not even warranted  check out anything by peter greenaway  who far more deftly handles dialogue  wit and absurd characters and situations 
http://www.imdb.com/title/tt0068966,gods  i haven t watched a movie this awful in a long while  maybe not since  the new guy  or various freddie prinze jr  movies  yes  it is that astoundingly awful  mira sorvino s blank and wooden acting surely must ve been inspired by freddie  the movie staging was awkward  like a play  rather  and that feeling of confinement does not work well on film   the actors had no idea what they were doing  especially sorvino  her accent was awful and her sex appeal non existent here so it was painful to see her  seducing  other characters and they  falling  for it  and what was with the occaisional shots of a live audience in lawn chairs  nonsensical  i had to turn the dvd player off  it would have been self inflicted pain to finish this film 
http://www.imdb.com/title/tt0105629,i have never seen a worse movie  br    br   it is possible to take a shootem up video game and make it into a decent movie  br    br   mistake 1  absolutely no connection to any of the characters  in this movie you don t bond with any of the characters because    you don t get a chance  br    br   the only character that is sympathetic or even interesting is the deck hand  salish as played by clint howard  except for this unique character  the outcome of the movie is meaningless as all the characters were lifeless from the begining  br    br   mistake 2  the worst gunfight scene ever  i love gunfights  i love when the heros open up on the badguys and clean house  heck i even like to watch a badguy clean house sometimes  but this gunfight was weird i guess that the best way to describe it is  apathetic  i ve seen people shoot with more feeling and emotion while playing the videogame  in this movie it looked and felt like the  actors  were simply walking through shooting everything that moved without emotion  br    br   why  where s the trash talking  where s the snarls of rage amongst the gunfire  these are supposed to be kids that got caught at a rave gone bad    but even real soldiers acting professionally and ruthlessly show their humanity  br    br   if you want a good horror movie about a secluded house full of monsters  i recomend sam rami s evil dead series  do not see the disaster that is house of the dead  i hope that they burn the master and all copies of this movie 
http://www.imdb.com/title/tt0850642,positively awful george sanders vehicle where he goes from being a thief to police czar  br    br   while sanders was an excellent character actor  he was certainly no leading man and this film proves it  br    br   it is absolutely beyond stupidity  gene lockhart did provide some comic relief until a moment of anger led him to fire his gun with tragedy resulting  br    br   sadly  george sanders and co star carol landis committed suicide in real life  after making a film as deplorable as this  it is not shocking  br    br   the usual appealing signe hasso is really nothing here 
http://www.imdb.com/title/tt0893406,i chose to see this movie because it got a good score here on imdb  but a lot of people either have really poor taste or someone s been fixing the score  br    br   either way it was a real disappointment  the movie is exactly as stupid and far fetched as the title would suggest  there really is no reason to give a summary of the plot   but here goes  it felt like someone had been thinking   wouldn t it be cool to make a movie where there were snakes on a plane  and then the snakes for some reason would go crazy and start biting and stuff     and that s about it  the plot is thin and unoriginal  the snakes are bad cgi  but it makes sense to cut corners on a movie that no one in their right mind will recommend to anyone    the acting is poor  and all people are unbelievable stereo types  br    br   to sum it up  it s one of the worst movies i ve ever seen   stay away 
http://www.imdb.com/title/tt0103336,i began watching this movie with low expectations  as a matter of fact i only noticed it because it was an adaptation of a s k  novel   a novel i never read   br    br   i m glad my expectations were low because the movie wasn t nothing close to good  but it manages to keep you interested  what really drags this story down is the work done by the director and the actors  the movie is overlong  hasn t no  nice  shots and no scares  the dialogs are dumb and the special effects are crap  br    br   the only things good are that  as i said  it keeps you interested   i guess the book must be good  without using much horror cliches  br    br   my vote 4 10 
http://www.imdb.com/title/tt0107604,first off i d like to say that if i had to honestly rate this movie from a 1 to a 10  then i d give it a  4  it s not that i m a tough critic  it s just that this movie is that bad  everything from the story  to the directing  to the editing is awful  the story is not even halfway decent to begin with  you can t expect much since it is based on a video game  something i was not aware of going into the movie  but the directing and editing made it even worse  the movie cuts at awkward points and goes to scenes that are completely unrelated to the previous ones  some  like a quick sex scene in the middle  don t even make sense being put into the story seeing as how the characters don t show any feelings toward each other  you could go into this movie expecting to see a pile of crap on the screen for an hour and a half and you d still be disappointed  honestly  if you pay to watch this movie then you are wasting your money  and if you don t pay anything then you are still wasting an hour and a half of your life  so do yourself a favor and don t watch it 
http://www.imdb.com/title/tt0071198,   spoilers       spoilers    continued    br    br   from here on in the whole movie collapses in on itself  first we meet a rogue program with the indication we re gonna get ghosts and vampires and werewolves and the like  we get a guy with a retarded accent talking endless garbage  two  ghosts  that serve no real purpose and have no character what so ever and a bunch of henchmen  someone s told me they re vampires  straight out of blade 2   but they re so undefined i didn t realise  br    br   the funny accented guy with a ridiculous name suffers the same problem as the oracle  only for far longer and far far worse  he has a simple point about cause and effect  makes it  then continues to make it and make it until it becomes convoluted and stupid  his final line before walking off is comparable to storm s  do you know what happens to a toad     line in x men in levels of utter bland baddness  the chocolate cake is such a lazy  pathetic cliche and monica bellucci as the wife does nothing other than exactly what we expect the moment we see her  br    br   and then we get another kung fu fight    why  neo is  allegedly  the one  he can do anything  he has the ultimate power and what does he use it for  kung bloody fu all the time  and while he can stop 1000 bullets  he still gets cut by a sword and still makes a meal of 5 undecipherable henchmen  vampires    i wanted to see mind blowing powers  i wanted to see him do the wildest  craziest most insane s    to people because he can do anything  i got the same as before without the  wow   br    br   the fabled car chase  that can t be bad  well    no  it s not  it s just not what we ve been tyold it was going to be  all the cool shots from this scene are in the trailer  every one  so all possibly wow has been taken from us so all we now get is a good chase sequence with  guess what  a kung fu fight    ok  it s not neo  but you d have thought he d have explained to his closest friends about the reality of the matrix  at least taught them something  it s not hard  br    br    hey  morpheus  don t worry about what happens to you in the matrix  it s not real  as long as you understand that nothing s real then nothing can really harm you   br    br   there you go  simple  br    br   ok  so the chase is not bad  it s never boring and it doesn t seem like 16 minutes  it s just so underwhelming  and still  it gets worse  br    br   the final climax to the movie is quite probably the worst imaginable  they have this whole elaborate plan that involves three crews  they then only show it sporadically between morpheus s over long  super preachy  monologue  to make it worse  they never clearly define what this plan that needs 3 teams is  you know basically  but you don t know who s doing what  when  so when one crew goes down you just don t care and you don t know how this is going to affect what goes on  br    br   i ll sum it up though  it happens so trinity can get back into the matrix to setup the end  that s the only reason it happens  which raises the question  why did they need to send 6 people originally  trinity gets in in five minutes by herself  br    br   neo s journey to the centre of the matrix  so to speak  is handled equally lazily  ooohhh    he runs into another 100 agent smiths    woooooo    that must ve taken a lot of thought  only now they re in a corridor so the fight has no scale and is over in a moment  man  what a grand finale    br    br   and then the architect    br    br   remember everything i said was bad about the oracle and the foreign guy  add them together and double it  that s how truly appalling the architect is  the only reasonable potential of him is he s about to set up the cliffhanging climax  br    br   and then he blows it  br    br   let s look at the options he gives neo  choose one door and all humanity dies  except 27      choose the other and all humanity dies    considering choice is something this film tries to explore it doesn t really give it s hero one  if he had a choice of save humanity and the missus dies or save the missus and kill humanity there s the potnetial for inner torment and tension  also  with trinity being mid fall  the potential of a real cliffhanger that would ve made seeing the third more essential  but no  he has save no one or save the missus  br    br   now  the very worst thing about the original matrix was neo dying and then coming back to life right at the end  the year it came out everyone was so annoyed by how stupid jar jar was they didn t notice that the very end of the matrix made him look him steven hawking   the oracle told me i d fall in love with the one  and i love you      come on     how can the whole world have missed how utterly terrible that was  br    br   so  what do the wachowski s do in the sequel  well  they make the ending of the original look better  how  well  by doing almost exactly the same thing again  only swapping characters  only so much worse i think my f a and r keys would be worn out if i kept writing far before i got to worse  br    br   and the cliffhanger is just not really a cliffhanger  it s a reminder  br    br   basically  this film is just bad  i really didn t want it to be bad  but it is  bad in just so many ways  and to make matters worse  this isn t a film with not enough budget  it s not a film with too short a schedule  it s not a film that s been rushed out  it s not a film where too much influence has come from the outside  this is exactly the film the wachowski s set out to make with warner s fortune fully behind them  and that s what makes this so awful  at least rancid aluminium can say that it didn t haev enough time or money  br    br   matrix reloaded  the worst film ever made  maybe not quite  the most disappointing and defalting film ever made  br    br   undeniably  br    br   
http://www.imdb.com/title/tt0117894,one would think  as i did   that with steve martin  goldie hawn  and john cleese  a movie should be  at the very least  decent  these stars  especially martin and cleese  have produced some of the funniest works of comedy of all time  br    br   well  apparently i was grossly mistaken  this is single handedly one of the worst movies i have ever seen  it boggles my mind how one joke after the other can be so profoundly unfunny  it pained me to watch these talented actors execute one of the most positively lame scripts i have had the misfortune to come across  based solely on the big names  i remained hopeful for a long time through the duration of the film  but it consistently failed to provide any entertainment whatsoever  br    br   normally  both with movies and in life  i try to stay away from biased comments and broad generalizations  but with this film  it s hard not to let loose  i can count on one hand  perhaps even two or three fingers  major hollywood productions that left me more bitter than this  this is easily one of the worst comedies ever made  br    br   i tried to enjoy this   i really did  but the out of towners ultimately fails miserably  if you really want time efficient entertainment  just take your money and watch it swirl as you flush it down the toilet  just please don t watch this movie 
http://www.imdb.com/title/tt0176579,anita and me seems to be little more than an excuse for meera syal  the author of the novel and screenplay  to air her prejudices  grievances and general antipathy towards the english  the general sentiment of indian superiority over the english in this film is foul  br    br   the english people in this film are portrayed as overweight  violent  foul mouthed  promiscuous  engaging in child neglect  stupid  uneducated  racist  ugly  eating poor food  and dim witted    tellingly  only by turning to indian culture can the local priest be  redeemed  at the end of the film  br    br   by contrast  the indian family are beautiful  clever  educated  can speak many languages  are caring and loving parents  and grammar school fodder  the film is so insidiously prejudicial that i am astonished the bbc funded it at all  had it been the other way round  an english family in an indian community depicted this way  the film would have been seen as racist  br    br   there were a few moments where my eyebrow shot so far up my forehead  i thought it would lodge in my hairline  first  the gossip scene between the women at the divali celebration    undertext  the english are dirty and promiscuous    and the men    undertext  english women are prostitutes  second  the meal with anita where neema s family lie to her about cutlery    undertext  the english are so stupid  you can make them do anything  br    br   but the underlying contempt towards anything english    even english weddings are an object of scorn    is evident all the way through the film  the character of anita was drawn so appallingly    almost the fallen woman trope    that i finished the film feeling angry  br    br   this is not a  bend it like beckham  where the humour is focused on loving exaggerations of a community s behaviour and customs from somebody within that community  and is a film about two girls from different backgrounds coming together  instead  anita and me seems to convey that a form of cultural apartheid is inevitable  as the english are almost an version of the indian untouchable caste  and this is underscored by a thinly veiled series of attacks upon the film s  other  community  the english  br    br   i felt anita and me is a hate filled  grievance based piece of work  on that basis  the bbc should not have funded its production 
http://www.imdb.com/title/tt0231775,the only thing great about the movie is its title  in this case   snake on a plane  is example of not judging the book by its cover  the title says nothing about the movie  when i went to the theater  i wasn t expecting citizen kane  i was expecting independence day  a movie that s pure popcorn fun  but instead  i got that horrible roy liotta movie called   turbulence  yes  this is how bad soap is  the only thing make soap better is its title  and it s not even the apporiate title for the movie  the wasn t even a glimpse of  snake  or  plane  40 minutes into the movie  what a false advertising  if it wasn t for its title  soap would be just another unforgettable cheap b grade summer movie  and the r rating  it has to be the most undeserved r rated movie of all time  the makers of the movie only add a few f word to make this a r  all of the violence are kept pg 13 level  you know what s really r rated  the r rated superstar edge  see him at summerslam instead of waste your money on a snake 
http://www.imdb.com/title/tt0434964,i was really looking forward to watching this  being that i love danny dyer and i think gillian anderson is a gifted actress  the beginning was interesting  i liked the relationship between the two stars  it then quickly jumps to the main plot  which is they get attacked by a group of strangers and dyer gets beaten extremely bad while anderson gets raped  they then decide to go for some revenge  sounds good  right  well  it s not  the story gets boring and side tracked  and certain things get really weird  i won t give out any details  but things happen that i  for one  have no desire to see  i like to give all movies the benefit of the doubt  and i really wanted to like this one  it just didn t work out  i give it a 3 out of 10  mainly for the acting 
http://www.imdb.com/title/tt0443527,now i don t hate cheap movies  i just don t see why you should waste any money for a movie you could shoot with your dad s camcorder  if i rent a movie  i want it to be a movie  not a bunch of people thinking it would be a good idea to waste some minidv   tapes  br    br   maybe i hate this one so much because the guy in the video store said it was great  and it wasn t  maybe i hate it because it s cheap  has the dumbest plot ever  the most unrealistic characters ever and the really  really  really worst showdown in the history of films ever  even tom savini can t save this  br    br   seriously  this one is a complete waste of time 
http://www.imdb.com/title/tt0075357,  some spoilers   br    br   this movie is sometimes subtitled  life everlasting   that s often taken as reference to the final scene  but more accurately describes how dead and buried this once estimable series is after this sloppy and illogical send off  br    br   there s a  hey kids  let s put on a show air  about this telemovie  which can be endearing in spots  some fans will feel like insiders as they enjoy picking out all the various cameo appearances  co writer  co producer tom fontana and his pals pack the goings on with friends and favorites from other shows  as well as real baltimore personages  br    br   that s on top of the returns of virtually all the members of the television s show varied casts  your old favorites as well as later non favorites  br    br   there was always a tug of war pitting quality conscious executive producer barry levinson  fontana  james yoshimura and the rest of the creative team against budget conscious nbc execs  who simply wanted a another moronic police procedural like  nash bridges   which regularly beat  homicide  in the ratings  the pressure told as the show bounced between riveting realism that transcended its form  and sleazy sensationalism that demeaned it  br    br   unfortunately for this movie  fontana  co writers yoshimura and eric overmeyer and director jean de segonzac simply threw in the towel  they took the most ludicrous story are from the series  topped it with an unlikely and artistically unfruitful new plot line  and laid the burden of carrying the whole mess on one of the weaker cast members  br    br   briefly  some time has passed since the last episode of the show  the former heart of baltimore s homicide unit  yaphet kotto as lt  al giardello  is now a kurt schmoke like candidate for mayor  and schmoke himself makes a cameo appearance  but this promising start immediately and improbably takes a tragic turn  br    br   the spotlight shifts to giancarlo esposito as giardello s son mike  a handsome man who has done good work elsewhere  esposito was one of the pretty faces brought in late to supposedly enliven the tv series  but the question for viewers always was  is mike that uncomfortable as gee s son  or is esposito that uncomfortable in the role  br    br   to be fair  esposito doesn t get a chance to play out the main story without interruption  that s because the writers choose this moment to revive another storyline that spat on the intelligence of the show s loyal voters  br    br   an apparent snuff streaming video was promoted  and then seemed to actually take place  on the internet  after some red herrings  the detectives arrested a repellent suspect  but zaljko ivanek s harassed and overworked deputy states attorney forgot to file motions in time  and the suspect was released  only to be murdered later  br    br   let s summarize  he forgot to file the paperwork because it wasn t the most sensational case of his career  because the mayor  the attorney general  the governor  the entire maryland legislature  the u s  attorney general  nbc  court tv  the bbc  ap  reuters  people  the sun  the washington post  the new york times  the la times  time magazine  the times of london  the economist  the johannesburg mail and guardian  l osservatore romano  le figaro  paris match  l equipe and computer world weren t calling every 10 minutes to ask about the status of the case  br    br   nevertheless  the old gang of detectives and associates flocks back to baltimore to help out  there s quite an array of talent on display  unfortunately  with the limited amount of dialogue to hand out  some of them are merely on display  br    br   two of the strongest actors  clark johnson and melissa leo  are criminally underused  while time wasted on jon seda and michael michelle could be better spent on commercials  the writers do seem to satirize this  presenting jason priestley as the latest big deal detective  on the other hand  they give easy come  easy go michelle forbes a very affecting scene  br    br   there s some other sly casting  with actual lt  gary d addario  the center of the book that gave rise to the show  playing another detective  guests drop in from other shows  like whitney allen doing her deadpan and clueless  miss sally  from the children s show beloved by the inmates on fontana s  oz   dina napoli of wbal tv turns up as herself   br    br   even when entertaining  though  these guests can be distracting  ed begley jr  actually advances the story in his brief appearance  playing dr  victor ehrlich from fontana s  st  elsewhere   he s still a vivid character  and fits in a hospital setting  then you remember  didn t st  elegius turn out to be an autistic boy s fantasy  br    br   the most useful cameo reflects corporate synergy  this movie was made when court tv bought re run rights to the series  that network contributed legal waif helen lucaitis  who had interviewed the homicide team and later appeared on  oz   the tv correspondent does an efficient job summarizing the news  that is  plot points for latecomers  br    br   although she s so thin that she disappears when she turns sideways  lucaitis also adeptly handles a bit of physical comedy with esposito  he shows more juice in his scenes with lucaitis than with any of his usual colleagues  perhaps those two should have done a spin off  br    br   as the movie winds down  the cream of the cast rises to the top  although they are saddled with a loser script  andre braugher and kyle secor overcome it  their performances remind viewers what made homicide  for considerable stretches  the best show on the air and one of the best television productions ever  br    br   it s fun to watch top pros do their stuff  it s just a shame this movie doesn t give them more of a chance  die hard fans may want to see this movie anyway  but you can live without it 
http://www.imdb.com/title/tt0317676,i usually like comedy movies  i really enjoy them  but i don t really get the point of  envy   i mean  it has a dull content topic  and it s not really funny  br    br   although the acting is generally good  it s not enough for the movie to get at least a bit interesting  stiller and black don t show all their talent in this movie  br    br   so  if you re about to rent a comedy  i suggest you definitely don t go for this one  unless you want to get bored  and i can see i m not the only one with this opinion  because even jack black apologized for it  take a look at trivia  
http://www.imdb.com/title/tt0050599,this movie made me really mad because the main characters or all the characters have a southern accent  i ve lived in iowa for 29 years and i know that people don t have a southern accent here  this movie is about a guy who does meth and i don t know the real plot or what the movie is suppose to be about  it has some pretty graphic drug use in it and it s really insulting so see these people use meth like it was sugar  i lost my brother to meth and this movie makes me sick to my stomach because it glamorizes the drug  the movie makes it look cool to use the drug but i was happy at the end when the guy almost made it across the state line  i also know that most women who experience a traumatic rape don t want to make love to their boyfriend or husband the next day  the movie is just wrong in all directions  i would suggest  the basketball diaries  if i was going to suggest a movie about drugs 
http://www.imdb.com/title/tt0116756,i rented this movie last week  i saw kevin spacey and morgan freeman were on it  so it seemed promising  and it was  until justin timberlake came on scene  he is a really bad actor and shouldn t be allowed to make a movie ever again  i mean  he is one of the most boring  uninspired actors i ve ever seen  he puts absolutely no emotion to any of his lines whatsoever  why the hell was he cast for the role of josh pollack  i think matt damon would have been a better choice  br    br   kevin spacey was another big disappointment  his character is so dull  it seems like a bad mix of his character in american beauty and john doe in se7en  it might sound cool  but believe me  it s not  br    br   now  dylan mcdermott s acting is very good  it s about one of the very few good things about this movie  he is just inspired  br    br   morgan freeman is good but nothing special  he has some really cool lines though  br    br   about the story  although it was a bit obvious and exaggerated at times it was good  i was expecting a big twist when lazerov  dylan mcdermott  was killed  but nothing really happened 
http://www.imdb.com/title/tt0086336,i picked this title up from a friend who had it sitting in his exhaustive dvd video laserdisc collection  so luckily i didn t personally have to pay for it  i had an inkling that it would be a bad film  but i know what a truly bad film is after watching greats like children shouldn t play with dead things and the incredibly strange creatures who stopped living and became mixed up zombies  and now there is truly nothing that fazes me unless it is astoundingly bad  br    br   solar crisis is bad  but it doesn t reach that sweet spot of absolute pain that some movies are at  br    br   anyway  the general plot is that the sun is about to unleash a huge solar flare towards the earth that will essentially destroy it  in order to counter act this imminent threat  humanity has assembled a spaceship and crew whose duty it is to fire an antimatter bomb  which the opening describes as  the biggest explosive ever   into the sun  which through some convoluted sci fi logic will cause the flare to shoot out at a different angle  leaving earth unharmed  br    br   never mind that what i have just described to you sounds like a bad episode of the original star trek  even with an ensemble cast  charlton heston  peter boyle  and jack palance   solar crisis can barely manage that level of mediocrity  thanks to a plot that starts simple  yet becomes increasingly nonsensical as time wears on  br    br   the crowning achievement of this debacle of a movie is the addition of a villain character  played by boyle  who insists on sabotaging the mission  through means that are never explained  he sends an evil minion with an embarrassingly bad haircut to exercise some sort of vague electronic mind control over the space crew s genetically engineered scientist  played by female lead annabel schofield  why is he sabotaging the mission  because by his moronic viewpoint  he believes the flare won t happen and that when it doesn t  he will become fabulously wealthy because he has dug his evil claws into the stock market  in effect  you have a villain with the most absurdly stupid motivation imaginable  br    br   the film s plot becomes amazingly convoluted and develops very slowly  in time tapping the use of characters who have only vague or uselessly brief roles in the storyline  i could sit here and explain in detail precisely what happens to demonstrate the sheer inability of the screenwriter to make a plot that actually clicks or holds your attention  but i am sitting here writing this review on microsoft word and i know for a fact that this would take three pages  and i would only succeed in losing your interest  but then again  you would probably get the same effect from watching the film  br    br   anyway  the film is miserably bogged down with exceedingly poor dialogue  imagine if all that ever happened on the star trek enterprise was that the characters spewed sci fi jargon back and forth at each other  yes  i know  they already do that  but imagine if that s all they did  and that they used said jargon to set up vague and near nonsensical scenes that produce no excitement  tension  or interest in the viewer whatsoever  br    br   this is best exemplified at the point when a character in a zero g environment screws a bolt back onto a metal box before proceeding to cry in agony for a couple of minutes before suddenly exploding  the script alludes previously to the character risking an explosion  but doesn t bother to give any solid answer as to why or how this occurs  nor why he can t really escape  in totality  you have a sorry cross between the bizarre and the laughable  br    br   then we have several scenes where dramatic build up leads to nothing  jack palance s performance is wasted on a character that serves only to drive the boy hero  don t ask  around the desert  before getting roughed up and killed by a bunch of suits  on his death bed  palance finally tells our boy hero his last name  while wearing a horrible bruised makeup job that makes it look like somebody put a balloon under his eyeball   which he kept quiet about before  colonel travis j  richards  the boy repeats it quietly after he expires  giving viewers the impression that the name is of some significance later on in the film  perhaps charlton heston s grizzled admiral character knows him and the plot will advance thereby once his name is repeated  something  anything  br    br   nope  sorry  any hopes you have will be dashed when this moment turns out only to be another of many pathetic  failed attempts at creating drama for a character so flat and hackneyed that it will forever be a stain on palance s career  just as those of the rest of the cast are similarly marred  br    br   completing the film is a painfully abrupt ending featuring schofield piloting the bomb into the center of the sun in an effort to redeem her deeds while under the villain s spell  a climax which features another of the film s considerably well done visual effects sequences that  even for the visibly elaborate care put into them  still always manage to make the film look just as chintzy as it really is  the saddest part about this film is the obviously large budget  tragically wasted on a stinker of a script and a supporting cast behind boyle  heston  and palance that manage to nail the coffin shut with pure over acting  br    br   grade  d 
http://www.imdb.com/title/tt0384507,really  i can t believe that i spent  5 on this movie  i am a huge zombie fanatic and thought the movie couldn t be that bad  it had zombies in it right  was i wrong  to be honest the movie had it s moments   i thought it was cool when the guy got his head ripped off but that was about it  overall i think that it would be more enjoyable to slide down a razorblade slide on my bare nutsack into a vat of vinegar then watch this movie again  the movie could have been better if we could see some boob but i had to watch the trailers for the other movies produced by this company to see that  buyer beware   unless you are into masochism 
http://www.imdb.com/title/tt0390468,this is just a bad movie  with what seemed to be quite a nice budget it had potential to be much better  it almost were  with the heroine beautiful almost like salma hayek  hero fighting almost like jackie chan  battles and duels almost like in crouching tiger     music almost like in  say  conan    etc  almost  but in the end it s just dull and it is hard to find anything interesting in it  maybe apart of john rhys davies flying in duel like those warriors in hero or before mentioned crouching tiger    i am really ashamed of poor old john  he is after all quite a good actor and deserves much better  so as you   so if you still have a chance just watch something else 
http://www.imdb.com/title/tt0102722,there s only one thing i m going to say about cat in the hat   as a kids movie and a good comedy movie it sucks   i lost track of how many terrible jokes in the movie that not only sucked but weren t exactly kid appropriate  oh and by the way the way the cat in the hat talked was annoying   as for the plot i completely forgot  who cares it sucked anyway  i m not sure why mike myers joined but i think the writers were trying to make it sound like him in austin powers without the swinger talk and it overly succeeded  but so what it was annoying  don t see it it belongs in the bottom 100                               the jokes are so unkiddy it s funny
http://www.imdb.com/title/tt0081793,currently  this film is listed on imdb as the 42nd worst film ever made  which is exactly why i rented it from netflix  however  i am saddened to report that the film  while bad  is no where near bad enough to merit being in the bottom 100 films ever made list  i have personally seen at least 100 films worse than this one  hardly a glowing endorsement  but it just didn t meet the expected level of awfulness to be included on this infamous list  br    br   the film begin with stewart moss and marianne mcandrew on their belated honeymoon  by the way  they are married in real life as well   he s a doctor who is obsessed with bats and insists they go to a nearby cave  once there  they behave very  very  very stupidly  hallmark of a bad film  and are soon bitten by a bat  according to this film  bats love to attack people and there are vampire bats in the us  both of which are not true at all  br    br   oddly  after being bitten  the man doesn t even bother going to the hospital   the first thing on anyone s mind  especially a doctor  is to get medical help immediately  but not this boob  soon  he s having seizures  yet he still isn t interested in seeking help  again and again you keep thinking that this must be the stupidest couple in film history    br    br   after a while  he eventually goes to see a doctor and is sent to the hospital  but  by then it s too late and his attacks become more violent and he begins killing people to suck their blood  when it s totally obvious to everyone that the man is a crazed killing machine  the wife  who  like her husband  has a grapefruit for a brain  refuses to believe he s dangerous  even after he attacks people  steals an ambulance and runs a police car off the road    br    br   now most of the time moss is going through these episodes  his eyes roll back and he looks like a normal person  oddly  however  a couple times he develops bat like hands and towards the end they used some nice prosthetics on him to make him look quite bat like  had this been really cheesy  the film would have merited a 1  br    br   in the very end  in a twist that hardly made any sense at all  the wife inexplicably turned into a crazed bat lady and had a swarm of bats kill the evil sheriff  how all this was arranged was a mystery as was moss  and mcandrew s belief that this film would somehow help their careers  though they both have had reasonably long careers on tv playing bit roles since 1974  br    br   overall  very dumb  the plot is silly and makes no sense and strongly relies on people acting way too dumb to be real  not a good film at all  but not among the worst films of all time either  br    br   note  for some reason  imdb shows the graphic for the three dvd set for it s alive and it s two sequels of the web page for the bat people  while the bat people has been seen with the title  it s alive   the two movies are not at all related  it s easy to understand the mistake  especially since they both came out in 1974  but the movie i just reviewed starred stewart moss and marianne mcandrew and the other film starred john ryan and sharon farrell 
http://www.imdb.com/title/tt0074776,as a casual listener of the rolling stones  i thought this might be interesting  not so  as this film is very  of its age   in the 1960 s  to me  someone born in the 1980 s  this just looks to me as hippy purist propaganda crap  but i am sure this film was not made for me  but people who were active during th  60 s  i expected drugs galore with th stones  i was disappointed  it actually showed real life  hard work in the studio  so much so i felt as if i was working with them to get to a conclusion of this god awful film  i have not seen any of the directors other films  but i suspect they follow a similar style of directing  sort of  amatuerish  which gave a feeling like the tv show eurotrash  badly directed  tackily put together and lacking in real entertainment value  my only good opinion of this is that i didn t waste money on it  it came free with a sunday paper 
